,brand,name,note,time,category
548,maisonmargiela,replicabythefireplace,peru balsam,bot,resins
549,maisonmargiela,replicabythefireplace,cashmeran,bot,etc
550,maisonmargiela,replicacoffeebreak,pepper,top,spicy
551,maisonmargiela,replicacoffeebreak,orange blossom,top,whitefloral
552,maisonmargiela,replicacoffeebreak,patchouli,top,woody
553,maisonmargiela,replicacoffeebreak,cypriol oil or nagarmotha,mid,woody
554,maisonmargiela,replicacoffeebreak,tonka bean,mid,spicy
555,maisonmargiela,replicacoffeebreak,benzoin,mid,resins
556,maisonmargiela,replicacoffeebreak,vanilla,bot,spicy
557,maisonmargiela,replicacoffeebreak,cedar,bot,woody
558,maisonmargiela,replicacoffeebreak,vetiver,bot,woody
559,maisonmargiela,replicaflowermarket,currant leaf and bud,top,fruity
560,maisonmargiela,replicaflowermarket,freesia,top,floral
561,maisonmargiela,replicaflowermarket,jasmine,top,whitefloral
562,maisonmargiela,replicaflowermarket,jasmine,mid,whitefloral
563,maisonmargiela,replicaflowermarket,tuberose,mid,whitefloral
564,maisonmargiela,replicaflowermarket,rose,mid,floral
565,maisonmargiela,replicaflowermarket,peach,bot,fruity
566,maisonmargiela,replicaflowermarket,cedar,bot,woody
567,maisonmargiela,replicaflowermarket,oakmoss,bot,woody
568,maisonmargiela,replicajazzclub,lemon,top,citrus
569,maisonmargiela,replicajazzclub,pink pepper,top,spicy
570,maisonmargiela,replicajazzclub,neroli,top,citrus
571,maisonmargiela,replicajazzclub,clary sage,mid,green
572,maisonmargiela,replicajazzclub,rum,mid,beverage
573,maisonmargiela,replicajazzclub,vetiver,mid,woody
574,maisonmargiela,replicajazzclub,styrax,bot,resins
575,maisonmargiela,replicajazzclub,tobacco blossom,bot,floral
576,maisonmargiela,replicajazzclub,vanilla,bot,spicy
577,maisonmargiela,replicalazysundaymorning,pear,top,fruity
578,maisonmargiela,replicalazysundaymorning,ambrette (musk mallow),top,musk
579,maisonmargiela,replicalazysundaymorning,aldehydes,top,etc
580,maisonmargiela,replicalazysundaymorning,iris,mid,floral
581,maisonmargiela,replicalazysundaymorning,rose,mid,floral
582,maisonmargiela,replicalazysundaymorning,orange blossom,mid,whitefloral
583,maisonmargiela,replicalazysundaymorning,patchouli,bot,woody
584,maisonmargiela,replicalazysundaymorning,woody notes,bot,woody
585,maisonmargiela,replicalazysundaymorning,musk,bot,musk
586,maisonmargiela,replicamatchameditation,bergamot,top,citrus
587,maisonmargiela,replicamatchameditation,mandarin orange,top,citrus
588,maisonmargiela,replicamatchameditation,matcha tea,top,green
589,maisonmargiela,replicamatchameditation,matcha tea,mid,green
590,maisonmargiela,replicamatchameditation,orange blossom,mid,whitefloral
591,maisonmargiela,replicamatchameditation,jasmine,mid,whitefloral
592,maisonmargiela,replicamatchameditation,benzoin,bot,resins
593,maisonmargiela,replicamatchameditation,oakmoss,bot,woody
594,maisonmargiela,replicamatchameditation,white chocolate,bot,sweets
595,maisonmargiela,replicamusicfestival,horseweed,top,green
596,maisonmargiela,replicamusicfestival,violet,top,floral
597,maisonmargiela,replicamusicfestival,red apple,top,fruity
598,maisonmargiela,replicamusicfestival,patchouli,mid,woody
599,maisonmargiela,replicamusicfestival,tobacco,mid,green
600,maisonmargiela,replicamusicfestival,incense,mid,resins
601,maisonmargiela,replicamusicfestival,leather,bot,musk
602,maisonmargiela,replicamusicfestival,cedar,bot,woody
603,maisonmargiela,replicamusicfestival,cypress,bot,woody
604,maisonmargiela,replicasailingday,water,top,etc
605,maisonmargiela,replicasailingday,aldehydes,top,etc
606,maisonmargiela,replicasailingday,juniper,top,green
607,maisonmargiela,replicasailingday,coriander,mid,spicy
608,maisonmargiela,replicasailingday,iris,mid,floral
609,maisonmargiela,replicasailingday,rose,mid,floral
610,maisonmargiela,replicasailingday,seaweed,bot,green
611,maisonmargiela,replicasailingday,ambergris,bot,musk
612,maisonmargiela,replicasailingday,musk,bot,musk
613,maisonmargiela,replicaspringtimeinapark,pear,top,fruity
614,maisonmargiela,replicaspringtimeinapark,bergamot,top,citrus
615,maisonmargiela,replicaspringtimeinapark,black currant,top,fruity
616,maisonmargiela,replicaspringtimeinapark,lily of the valley leaves,mid,green
617,maisonmargiela,replicaspringtimeinapark,jasmine,mid,whitefloral
618,maisonmargiela,replicaspringtimeinapark,rose,mid,floral
619,maisonmargiela,replicaspringtimeinapark,musk,bot,musk
620,maisonmargiela,replicaspringtimeinapark,vanilla,bot,spicy
621,maisonmargiela,replicaspringtimeinapark,ambroxan,bot,musk
622,maisonmargiela,replicaunderthelemontrees,calamansi,top,citrus
623,maisonmargiela,replicaunderthelemontrees,petitgrain,top,citrus
624,maisonmargiela,replicaunderthelemontrees,cardamom,top,spicy
625,maisonmargiela,replicaunderthelemontrees,coriander,mid,spicy
626,maisonmargiela,replicaunderthelemontrees,mate,mid,green
627,maisonmargiela,replicaunderthelemontrees,matcha tea,mid,green
628,maisonmargiela,replicaunderthelemontrees,cedar,bot,woody
629,maisonmargiela,replicaunderthelemontrees,musk,bot,musk
630,maisonmargiela,replicawhispersinthelibrary,pepper,top,spicy
631,maisonmargiela,replicawhispersinthelibrary,orange blossom,top,whitefloral
632,maisonmargiela,replicawhispersinthelibrary,patchouli,top,woody
633,maisonmargiela,replicawhispersinthelibrary,cypriol oil or nagarmotha,mid,woody
634,maisonmargiela,replicawhispersinthelibrary,tonka bean,mid,spicy
635,maisonmargiela,replicawhispersinthelibrary,benzoin,mid,resins
636,maisonmargiela,replicawhispersinthelibrary,vanilla,bot,spicy
637,maisonmargiela,replicawhispersinthelibrary,cedar,bot,woody
638,maisonmargiela,replicawhispersinthelibrary,vetiver,bot,woody
639,santamarianovella,acquadis.m.novella,citruses,top,citrus
640,santamarianovella,acquadis.m.novella,lavender,mid,floral
641,santamarianovella,acquadis.m.novella,rosemary,mid,green
642,santamarianovella,acquadis.m.novella,oriental notes,bot,spicy
643,santamarianovella,angelidifirenze,jasmine,top,whitefloral
644,santamarianovella,angelidifirenze,ylang-ylang,top,floral
645,santamarianovella,angelidifirenze,cyclamen,top,floral
646,santamarianovella,angelidifirenze,peach,mid,fruity
647,santamarianovella,angelidifirenze,melon,mid,fruity
648,santamarianovella,angelidifirenze,black currant,mid,fruity
649,santamarianovella,angelidifirenze,iris,mid,floral
650,santamarianovella,angelidifirenze,vanilla,bot,spicy
651,santamarianovella,angelidifirenze,musk,bot,musk
652,santamarianovella,angelidifirenze,woody notes,bot,woody
653,santamarianovella,freesia,freesia,top,floral
654,santamarianovella,freesia,freesia,mid,floral
655,santamarianovella,freesia,freesia,bot,floral
656,santamarianovella,tabaccotoscano,bergamot,top,citrus
657,santamarianovella,tabaccotoscano,jasmine,top,whitefloral
658,santamarianovella,tabaccotoscano,tobacco,mid,green
659,santamarianovella,tabaccotoscano,birch,mid,woody
660,santamarianovella,tabaccotoscano,indian spices,mid,spicy
661,santamarianovella,tabaccotoscano,cedar,bot,woody
662,santamarianovella,tabaccotoscano,vanilla,bot,spicy
663,santamarianovella,tabaccotoscano,malt,bot,fruity
664,santamarianovella,melograno,floral notes,top,floral
665,santamarianovella,melograno,citruses,top,citrus
666,santamarianovella,melograno,floral notes,mid,floral
667,santamarianovella,melograno,oriental notes,bot,spicy
668,santamarianovella,potpourri,citruses,top,citrus
669,santamarianovella,potpourri,lavender,top,floral
670,santamarianovella,potpourri,rosemary,mid,green
671,santamarianovella,potpourri,thyme,mid,green
672,santamarianovella,potpourri,patchouli,bot,woody
673,santamarianovella,rosa,floral notes,top,floral
674,santamarianovella,rosa,rose,mid,floral
675,santamarianovella,rosa,limnophila aromatica,bot,green
676,santamarianovella,rosanovella,citruses,top,citrus
677,santamarianovella,rosanovella,floral notes,top,floral
678,santamarianovella,rosanovella,woody notes,top,woody
679,santamarianovella,rosanovella,citruses,mid,citrus
680,santamarianovella,rosanovella,floral notes,mid,floral
681,santamarianovella,rosanovella,woody notes,mid,woody
682,santamarianovella,rosanovella,citruses,bot,citrus
683,santamarianovella,rosanovella,floral notes,bot,floral
684,santamarianovella,rosanovella,woody notes,bot,woody
685,santamarianovella,acquadicuba,citruses,top,citrus
686,santamarianovella,acquadicuba,cardamom,top,spicy
687,santamarianovella,acquadicuba,tobacco blossom,mid,floral
688,santamarianovella,acquadicuba,honey,mid,sweets
689,santamarianovella,acquadicuba,indian spices,mid,spicy
690,santamarianovella,acquadicuba,honey,bot,sweets
691,santamarianovella,acquadicuba,clary sage,bot,green
692,santamarianovella,acquadisicilia,bergamot,top,citrus
693,santamarianovella,acquadisicilia,lemon,top,citrus
694,santamarianovella,acquadisicilia,neroli,top,citrus
695,santamarianovella,acquadisicilia,petitgrain,mid,citrus
696,santamarianovella,acquadisicilia,rosemary,mid,green
697,santamarianovella,acquadisicilia,benzoin,bot,resins
698,santamarianovella,albadiseoul,bergamot,top,citrus
699,santamarianovella,albadiseoul,indian spices,top,spicy
700,santamarianovella,albadiseoul,pine tree,mid,woody
701,santamarianovella,albadiseoul,pine tree,bot,woody
702,santamarianovella,albadiseoul,patchouli,bot,woody
703,santamarianovella,calarossa,lavender,top,floral
704,santamarianovella,calarossa,mint,top,green
705,santamarianovella,calarossa,eucalyptus,top,woody
706,santamarianovella,calarossa,sunflower,mid,floral
707,santamarianovella,calarossa,fennel,mid,spicy
708,santamarianovella,calarossa,rosemary,bot,green
709,santamarianovella,calarossa,myrtle,bot,floral
710,santamarianovella,cinquanta,gardenia,top,whitefloral
711,santamarianovella,cinquanta,orange blossom,top,whitefloral
712,santamarianovella,cinquanta,matcha tea,mid,green
713,santamarianovella,cinquanta,wood,mid,woody
714,santamarianovella,cinquanta,amber,bot,musk
715,santamarianovella,cinquanta,woody notes,bot,woody
716,santamarianovella,cinquanta,musk,bot,musk
717,santamarianovella,eva,lemon,top,citrus
718,santamarianovella,eva,bitter orange,top,citrus
719,santamarianovella,eva,pepper,mid,spicy
720,santamarianovella,eva,vetiver,bot,woody
721,santamarianovella,eva,cedar,bot,woody
722,santamarianovella,fieno,citruses,top,citrus
723,santamarianovella,fieno,rose,mid,floral
724,santamarianovella,fieno,myrtle,mid,floral
725,santamarianovella,fieno,hawthorn,mid,floral
726,santamarianovella,fieno,sandalwood,bot,woody
727,santamarianovella,fieno,resins,bot,resins
728,santamarianovella,fieno,vetiver,bot,woody
729,santamarianovella,gelsomino,jasmine,top,whitefloral
730,santamarianovella,gelsomino,jasmine,mid,whitefloral
731,santamarianovella,gelsomino,jasmine,bot,whitefloral
732,santamarianovella,ginestra,lydia broom,top,floral
733,santamarianovella,ginestra,floral notes,mid,floral
734,santamarianovella,ginestra,musk,bot,musk
735,santamarianovella,ginestra,wood,bot,woody
736,santamarianovella,iris,aldehydes,top,etc
737,santamarianovella,iris,floral notes,mid,floral
738,santamarianovella,iris,iris,bot,floral
739,santamarianovella,iris,oak,bot,woody
740,santamarianovella,lana,cardamom,top,spicy
741,santamarianovella,lana,fig leaf,top,fruity
742,santamarianovella,lana,bergamot,top,citrus
743,santamarianovella,lana,rose,mid,floral
744,santamarianovella,lana,green notes,mid,green
745,santamarianovella,lana,sea water,mid,etc
746,santamarianovella,lana,musk,bot,musk
747,santamarianovella,lana,woody notes,bot,woody
748,santamarianovella,marescialla,citruses,top,citrus
749,santamarianovella,marescialla,mace,top,spicy
750,santamarianovella,marescialla,cedar,mid,woody
751,santamarianovella,marescialla,rose,mid,floral
752,santamarianovella,marescialla,wood,bot,woody
753,santamarianovella,marescialla,musk,bot,musk
754,santamarianovella,mughetto,lily-of-the-valley,top,floral
755,santamarianovella,mughetto,lily-of-the-valley,mid,floral
756,santamarianovella,mughetto,lily-of-the-valley,bot,floral
757,santamarianovella,muschio,musk,top,musk
758,santamarianovella,muschio,musk,mid,musk
759,santamarianovella,muschio,musk,bot,musk
760,santamarianovella,muschiooro,musk,top,musk
761,santamarianovella,muschiooro,musk,mid,musk
762,santamarianovella,muschiooro,musk,bot,musk
763,santamarianovella,nostalgia,rubber,top,resins
764,santamarianovella,nostalgia,resins,top,resins
765,santamarianovella,nostalgia,bergamot,top,citrus
766,santamarianovella,nostalgia,patchouli,mid,woody
767,santamarianovella,nostalgia,cedar,mid,woody
768,santamarianovella,nostalgia,tobacco blossom,bot,floral
769,santamarianovella,nostalgia,vanilla,bot,spicy
770,santamarianovella,opoponax,woody notes,top,woody
771,santamarianovella,opoponax,woody notes,mid,woody
772,santamarianovella,opoponax,woody notes,bot,woody
773,santamarianovella,patchouli,floral notes,top,floral
774,santamarianovella,patchouli,brazilian rosewood,mid,woody
775,santamarianovella,patchouli,patchouli,bot,woody
776,santamarianovella,patchouli,sandalwood,bot,woody
777,santamarianovella,patchouli,oak,bot,woody
778,santamarianovella,peaud'espagne,bergamot,top,citrus
779,santamarianovella,peaud'espagne,jasmine,top,whitefloral
780,santamarianovella,peaud'espagne,violet leaf,mid,green
781,santamarianovella,peaud'espagne,hawthorn,mid,floral
782,santamarianovella,peaud'espagne,wood,bot,woody
783,santamarianovella,russa,citruses,top,citrus
784,santamarianovella,russa,bergamot,top,citrus
785,santamarianovella,russa,petitgrain,mid,citrus
786,santamarianovella,russa,green notes,mid,green
787,santamarianovella,russa,cloves,mid,spicy
788,santamarianovella,russa,benzoin,bot,resins
789,santamarianovella,sandalo,sandalwood,top,woody
790,santamarianovella,sandalo,sandalwood,mid,woody
791,santamarianovella,sandalo,sandalwood,bot,woody
792,santamarianovella,tuberosa,tuberose,top,whitefloral
793,santamarianovella,tuberosa,tuberose,mid,whitefloral
794,santamarianovella,tuberosa,tuberose,bot,whitefloral
795,santamarianovella,vaniglia,vanilla,top,spicy
796,santamarianovella,vaniglia,vanilla,mid,spicy
797,santamarianovella,vaniglia,vanilla,bot,spicy
798,santamarianovella,vetiver,vetiver,top,woody
799,santamarianovella,vetiver,vetiver,mid,woody
800,santamarianovella,vetiver,vetiver,bot,woody
801,santamarianovella,zagara,floral notes,top,floral
802,santamarianovella,zagara,floral notes,mid,floral
803,santamarianovella,zagara,floral notes,bot,floral
804,santamarianovella,lavandaimperiale,bergamot,top,citrus
805,santamarianovella,lavandaimperiale,ylang-ylang,top,floral
806,santamarianovella,lavandaimperiale,lavender,mid,floral
807,santamarianovella,lavandaimperiale,sage,bot,green
808,santamarianovella,lavandaambrata,oriental notes,top,spicy
809,santamarianovella,lavandaambrata,oriental notes,mid,spicy
810,santamarianovella,lavandaambrata,oriental notes,bot,spicy
811,jomalone,154,grapefruit,top,citrus
812,jomalone,154,bergamot,top,citrus
813,jomalone,154,mandarin orange,top,citrus
814,jomalone,154,nutmeg,mid,spicy
815,jomalone,154,lavender,mid,floral
816,jomalone,154,basil,mid,green
817,jomalone,154,vetiver,bot,woody
818,jomalone,154,patchouli,bot,woody
819,jomalone,154,musk,bot,musk
820,jomalone,154,vanilla,bot,spicy
821,jomalone,grapefruit,grapefruit,top,citrus
822,jomalone,grapefruit,tangerine,top,citrus
823,jomalone,grapefruit,rosemary,mid,green
824,jomalone,grapefruit,mint,mid,green
825,jomalone,grapefruit,green pepper,mid,green
826,jomalone,grapefruit,jasmine,mid,whitefloral
827,jomalone,grapefruit,vetiver,bot,woody
828,jomalone,grapefruit,oakmoss,bot,woody
829,jomalone,grapefruit,patchouli,bot,woody
830,jomalone,nectarineblossom&honey,green notes,top,green
831,jomalone,nectarineblossom&honey,black currant,top,fruity
832,jomalone,nectarineblossom&honey,petitgrain,top,citrus
833,jomalone,nectarineblossom&honey,nectarine,mid,fruity
834,jomalone,nectarineblossom&honey,black locust,mid,whitefloral
835,jomalone,nectarineblossom&honey,peach,bot,fruity
836,jomalone,nectarineblossom&honey,plum,bot,fruity
837,jomalone,nectarineblossom&honey,vetiver,bot,woody
838,jomalone,darkamber&gingerlily,ginger,top,spicy
839,jomalone,darkamber&gingerlily,cardamom,top,spicy
840,jomalone,darkamber&gingerlily,pink pepper,top,spicy
841,jomalone,darkamber&gingerlily,water lily,mid,floral
842,jomalone,darkamber&gingerlily,orchid,mid,floral
843,jomalone,darkamber&gingerlily,jasmine,mid,whitefloral
844,jomalone,darkamber&gingerlily,rose,mid,floral
845,jomalone,darkamber&gingerlily,sandalwood,bot,woody
846,jomalone,darkamber&gingerlily,amber,bot,musk
847,jomalone,darkamber&gingerlily,olibanum (frankincense),bot,resins
848,jomalone,darkamber&gingerlily,patchouli,bot,woody
849,jomalone,darkamber&gingerlily,leather,bot,musk
850,jomalone,limebasil&mandarin,lime,top,citrus
851,jomalone,limebasil&mandarin,mandarin orange,top,citrus
852,jomalone,limebasil&mandarin,bergamot,top,citrus
853,jomalone,limebasil&mandarin,basil,mid,green
854,jomalone,limebasil&mandarin,thyme,mid,green
855,jomalone,limebasil&mandarin,iris,mid,floral
856,jomalone,limebasil&mandarin,lilac,mid,floral
857,jomalone,limebasil&mandarin,vetiver,bot,woody
858,jomalone,limebasil&mandarin,patchouli,bot,woody
859,jomalone,redroses,lemon,top,citrus
860,jomalone,redroses,mint,top,green
861,jomalone,redroses,rose,mid,floral
862,jomalone,redroses,violet leaf,mid,green
863,jomalone,redroses,beeswax,bot,musk
864,jomalone,mayrrh&tonka,lavender,top,floral
865,jomalone,mayrrh&tonka,myrrh,mid,resins
866,jomalone,mayrrh&tonka,tonka bean,bot,spicy
867,jomalone,mayrrh&tonka,vanilla,bot,spicy
868,jomalone,mayrrh&tonka,almond,bot,fruity
869,jomalone,mimosa&cardamom,cardamom,top,spicy
870,jomalone,mimosa&cardamom,mimosa,mid,floral
871,jomalone,mimosa&cardamom,tonka bean,bot,spicy
872,jomalone,basil&neroli,basil,top,green
873,jomalone,basil&neroli,neroli,mid,citrus
874,jomalone,basil&neroli,vetiver,bot,woody
875,jomalone,basil&neroli,musk,bot,musk
876,jomalone,vetiver&goldenvarilla,vanilla,bot,spicy
877,jomalone,vetiver&goldenvarilla,vetiver,bot,woody
878,jomalone,vetiver&goldenvarilla,cardamom,bot,spicy
879,jomalone,vetiver&goldenvarilla,tea,bot,green
880,jomalone,vetiver&goldenvarilla,grapefruit,bot,citrus
881,jomalone,velvetrose&oud,rose,bot,floral
882,jomalone,velvetrose&oud,agarwood (oud),bot,woody
883,jomalone,velvetrose&oud,praline,bot,sweets
884,jomalone,velvetrose&oud,cloves,bot,spicy
885,jomalone,blackberry&bay,blackberry,bot,fruity
886,jomalone,blackberry&bay,bay leaf,bot,spicy
887,jomalone,blackberry&bay,grapefruit,bot,citrus
888,jomalone,blackberry&bay,cedar,bot,woody
889,jomalone,blackberry&bay,vetiver,bot,woody
890,jomalone,blackberry&bay,floral notes,bot,floral
891,jomalone,amber&lavender,lavender,bot,floral
892,jomalone,amber&lavender,bergamot,bot,citrus
893,jomalone,amber&lavender,mint,bot,green
894,jomalone,amber&lavender,cloves,mid,spicy
895,jomalone,valley,cinnamon,mid,spicy
896,jomalone,valley,amber,bot,musk
897,jomalone,valley,patchouli,bot,woody
898,jomalone,valley,myrrh,bot,resins
899,jomalone,earlgrey&cucumber,bergamot,top,citrus
900,jomalone,earlgrey&cucumber,water,top,etc
901,jomalone,earlgrey&cucumber,jasmine,top,whitefloral
902,jomalone,earlgrey&cucumber,red apple,top,fruity
903,jomalone,earlgrey&cucumber,angelica,mid,green
904,jomalone,earlgrey&cucumber,cucumber,mid,fruity
905,jomalone,earlgrey&cucumber,beeswax,bot,musk
906,jomalone,earlgrey&cucumber,musk,bot,musk
907,jomalone,earlgrey&cucumber,cedar,bot,woody
908,jomalone,earlgrey&cucumber,vanilla,bot,spicy
909,jomalone,oud&bergamot,agarwood (oud),bot,woody
910,jomalone,oud&bergamot,bergamot,bot,citrus
911,jomalone,oud&bergamot,cedar,bot,woody
912,jomalone,oud&bergamot,orange,bot,citrus
913,jomalone,oud&bergamot,lemon,bot,citrus
914,jomalone,orangeblossom,tangerine blossom,top,whitefloral
915,jomalone,orangeblossom,orange blossom,mid,whitefloral
